station_code,total_schedule_rows,unique_trains_serving_station,outbound_routes,inbound_routes,route_connectivity,code,name,State,District,pc11_state_id,pc11_district_id,shrug_population,shrug_households,shrug_area,shrug_population_density,shrug_rail_dist,shrug_city_dist,shrug_city5_dist,population_density,schedule_index,train_index,route_connectivity_index,population_index,density_index,supply_index,demand_index,RAS
KFPR,104,104,0.0,0.0,0.0,KFPR,KAFURPUR,Uttar Pradesh,Jyotiba Phule Nagar,9.0,137.0,458713.0,78984.0,59.493,7710.369287143025,0.0,7.0,28.0,7710.369287143025,0.3311897106109325,0.3468013468013468,0.0,0.04777788954618223,0.2894387890947761,0.27119642296491175,0.16860833932047917,0.6166291186927426
KFQ,82,82,0.0,0.0,0.0,KFQ,KUMARANALLUR,Kerala,Kottayam,32.0,597.0,565393.0,140397.0,273.71000000000004,2065.6643893171604,0.0,32.0,50.0,2065.6643893171604,0.2604501607717042,0.2727272727272727,0.0,0.05919396193786438,0.07657251193793402,0.21327097339959078,0.0678832369378992,0.7585551471684738
KFT,37,37,0.0,0.0,0.0,KFT,KAJRI,Jharkhand,Palamu,20.0,358.0,226003.0,39926.0,84.439,2676.523881144969,2.0,2.0,160.0,2676.523881144969,0.1157556270096463,0.12121212121212122,0.0,0.022875056716520133,0.09960850553635744,0.09478709928870702,0.061241781126438785,0.6074971443524246
KFU,94,94,0.0,0.0,0.0,KFU,KOHAND,Haryana,Karnal,6.0,74.0,454810.0,93490.0,68.95,6596.2291515591005,0.0,10.0,102.0,6596.2291515591005,0.2990353697749196,0.31313131313131315,0.0,0.047360220530952235,0.24742368517249388,0.2448666731624931,0.14739195285172307,0.6242480264885716
KFV,8,8,0.0,0.0,0.0,KFV,Kundara East,Kerala,Kollam,32.0,600.0,1187158.0,292696.0,416.25,2852.0312312312312,0.0,0.0,60.0,2852.0312312312312,0.022508038585209004,0.02356902356902357,0.0,0.1257304659743684,0.10622702623899237,0.01843082486169303,0.11597874610668038,0.13712434857804737
KFY,111,111,0.0,0.0,0.0,KFY,KARAPGAON,Madhya Pradesh,Narsimhapur,23.0,452.0,203540.0,44061.0,109.56,1857.794815626141,0.0,120.0,54.0,1857.794815626141,0.3536977491961415,0.37037037037037035,0.0,0.0204712393736784,0.06873358623912025,0.28962724782660476,0.04460241280639932,0.8665516019077244
KGA,141,141,0.0,0.0,0.0,KGA,KHAGA,Uttar Pradesh,Fatehpur,9.0,172.0,321993.0,57660.0,87.00999999999999,3700.643604183428,0.0,24.0,40.0,3700.6436041834277,0.45016077170418006,0.4713804713804714,0.0,0.03314716759838711,0.13822886864693543,0.3686164972338606,0.08568801812266127,0.8113863824236561
KGB,34,34,0.0,0.0,0.0,KGB,KARGI ROAD,Chhattisgarh,Bilaspur,22.0,406.0,679870.0,144187.0,288.56,2356.078458552814,0.0,1.0,22.0,2356.078458552814,0.10610932475884244,0.1111111111111111,0.0,0.0714444092492873,0.08752425571748457,0.08688817434798143,0.07948433248338593,0.5222507973390698
KGBS,22,22,0.0,0.0,0.0,KGBS,Kishangarh Balawas,Haryana,Rewari,6.0,85.0,233430.0,47744.0,64.89,3597.318539066112,0.0,2.0,33.0,3597.318539066112,0.06752411575562701,0.0707070707070707,0.0,0.02366983708447123,0.1343323988851623,0.05529247458507909,0.07900111798481677,0.41172831500729257
KGD,54,54,0.0,0.0,0.0,KGD,KALLIGUDI,Tamil Nadu,Madurai,33.0,623.0,1846801.0,479851.0,317.45,5817.612222397228,0.0,0.0,0.0,5817.612222397228,0.17041800643086816,0.17845117845117844,0.0,0.1963203819911137,0.21806142619845648,0.13954767395281864,0.20719090409478508,0.40245788264627463
KGF,161,159,0.0,0.0,0.0,KGF,KATHGHAR,Uttar Pradesh,Moradabad,9.0,135.0,1573623.0,273407.0,148.33,10608.932785006404,0.0,7.0,0.0,10608.932785006404,0.5144694533762058,0.531986531986532,0.0,0.16708697531868263,0.39874590648377195,0.4185823941450951,0.2829164409012273,0.5966972049461132
KGFE,36,36,0.0,0.0,0.0,KGFE,KATHGHAR EAST,Uttar Pradesh,Moradabad,9.0,135.0,1573623.0,273407.0,148.33,10608.932785006404,0.0,7.0,0.0,10608.932785006404,0.11254019292604502,0.11784511784511785,0.0,0.16708697531868263,0.39874590648377195,0.09215412430846515,0.2829164409012273,0.24569809752184663
KGFR,160,158,0.0,0.0,0.0,KGFR,KATHGHAR RIGHT BANK,Uttar Pradesh,Moradabad,9.0,135.0,1573623.0,273407.0,148.33,10608.932785006404,0.0,7.0,0.0,10608.932785006404,0.5112540192926045,0.5286195286195287,0.0,0.16708697531868263,0.39874590648377195,0.4159494191648533,0.2829164409012273,0.5951777629050639
KGG,103,103,1.0,1.0,2.0,KGG,KHAGARIA JN,Bihar,Khagaria,10.0,223.0,87159.0,16106.0,12.46,6995.1043338683785,0.0,160.0,160.0,6995.1043338683785,0.3279742765273312,0.3434343434343434,0.0076045627376425855,0.008017040638991859,0.2624655831362184,0.27008436053219836,0.13524131188760513,0.6663391413620277
KGIH,1,1,0.0,0.0,0.0,KGIH,KALGURKI HALT,Karnataka,Bijapur,29.0,557.0,501978.0,99055.0,263.47,1905.256765476145,0.0,42.0,62.0,1905.2567654761451,0.0,0.0,0.0,0.0524077767980207,0.07052341383047342,0.0,0.06146559531424706,0.0
KGK,7,7,0.0,0.0,0.0,KGK,KANKURGACHHI ROAD,West Bengal,Kolkata,19.0,342.0,4496694.0,1024928.0,185.0,24306.45405405405,2.0,3.0,3.0,24306.454054054055,0.01929260450160772,0.020202020202020204,0.0,0.4798915323305567,0.915290245221812,0.01579784988145117,0.6975908887761844,0.022144798516412753
KGKD,2,2,0.0,0.0,0.0,KGKD,Kang Khurd,Punjab,Jalandhar,3.0,37.0,1155128.0,247953.0,243.21,4749.508655071749,0.0,5.0,2.0,4749.508655071749,0.003215434083601286,0.003367003367003367,0.0,0.12230286193700828,0.1777823976026322,0.0026329749802418614,0.15004262976982025,0.017245551341042192
KGL,57,57,0.0,0.0,0.0,KGL,KUPGAL,Andhra Pradesh,Kurnool,28.0,552.0,836451.0,181008.0,347.39,2407.8154235873226,0.0,0.0,208.0,2407.8154235873226,0.18006430868167203,0.18855218855218855,0.0,0.08820050252977082,0.08947529750578627,0.14744659889354425,0.08883790001777855,0.6240214638408452
KGLE,33,33,0.0,0.0,0.0,KGLE,KHAGRAGHAT ROAD,West Bengal,Murshidabad,19.0,333.0,1400692.0,284559.0,264.28000000000003,5300.030270924776,0.0,0.0,3.0,5300.030270924776,0.10289389067524116,0.10774410774410774,0.0,0.14858123089830408,0.19854300227235366,0.08425519936773956,0.17356211658532888,0.3268019413524454
KGM,18,18,9.0,9.0,18.0,KGM,KATHGODAM,Uttarakhand,Nainital,5.0,66.0,371734.0,76429.0,97.88,3797.854515733552,0.0,0.0,80.0,3797.8545157335516,0.05466237942122187,0.05723905723905724,0.06844106463878327,0.038470066518847004,0.14189476885168628,0.058448787591868306,0.09018241768526664,0.3932470808057151
KGMR,12,12,0.0,0.0,0.0,KGMR,KANGRA MANDIR,Himachal Pradesh,Kangra,2.0,24.0,86281.0,20508.0,47.71000000000001,1808.4468664850133,2.0,24.0,120.0,1808.4468664850133,0.03536977491961415,0.037037037037037035,0.0,0.007923083837717984,0.06687263612584808,0.028962724782660473,0.037397859981783035,0.43644468904949907
KGN,5,5,2.0,2.0,4.0,KGN,Kurseong,West Bengal,Darjiling,19.0,327.0,433417.0,88478.0,133.3,3251.4403600900223,0.0,6.0,40.0,3251.4403600900223,0.012861736334405145,0.013468013468013467,0.015209125475285171,0.04507090635139416,0.12128905974855195,0.01357372501602448,0.08317998304997305,0.14029152254056854
KGRA,12,12,0.0,0.0,0.0,KGRA,KANGRA,Himachal Pradesh,Kangra,2.0,24.0,86281.0,20508.0,47.71000000000001,1808.4468664850133,2.0,24.0,120.0,1808.4468664850133,0.03536977491961415,0.037037037037037035,0.0,0.007923083837717984,0.06687263612584808,0.028962724782660473,0.037397859981783035,0.43644468904949907
KGS,34,34,0.0,0.0,0.0,KGS,KHONGSARA,Chhattisgarh,Bilaspur,22.0,406.0,679870.0,144187.0,288.56,2356.078458552814,0.0,1.0,22.0,2356.078458552814,0.10610932475884244,0.1111111111111111,0.0,0.0714444092492873,0.08752425571748457,0.08688817434798143,0.07948433248338593,0.5222507973390698
KGW,30,30,0.0,0.0,0.0,KGW,KARIGANURU,Karnataka,Bellary,29.0,565.0,920239.0,193860.0,412.27,2232.127004147768,0.0,0.0,152.0,2232.1270041477674,0.0932475884244373,0.09764309764309764,0.0,0.09716684930099564,0.08284994853491762,0.07635627442701398,0.09000839891795663,0.4589692805075454
KGX,28,28,0.0,0.0,0.0,KGX,KANGINHAL,Karnataka,Gadag,29.0,561.0,379309.0,79314.0,270.44,1402.5624907558054,0.0,0.0,60.0,1402.5624907558054,0.08681672025723473,0.09090909090909091,0.0,0.039280684707513974,0.051566415945784594,0.07109032446653027,0.045423550326649284,0.6101447110287995
KGY,182,182,0.0,0.0,0.0,KGY,KULGACHIA,West Bengal,Haora,19.0,341.0,3074144.0,669902.0,431.5093,7124.1662694176,0.0,1.0,3.0,7124.1662694176,0.5819935691318328,0.6094276094276094,0.0,0.32766118192947463,0.2673326105965203,0.4765684714237769,0.29749689626299747,0.6156695433203005
KGZ,67,67,0.0,0.0,0.0,KGZ,KARUNGUZHI,Tamil Nadu,Kancheepuram,33.0,604.0,2538336.0,644880.0,664.593,3819.384194537108,0.0,0.0,3.0,3819.3841945371078,0.21221864951768488,0.2222222222222222,0.0,0.2703231343475246,0.14270667003310336,0.17377634869596287,0.206514902190314,0.45695594703000236
KH,150,150,0.0,0.0,0.0,KH,KAHILIYA,Uttar Pradesh,Shahjahanpur,9.0,152.0,594092.0,102444.0,81.07,7328.136178611077,0.0,1.5,8.0,7328.136178611077,0.4790996784565916,0.5016835016835017,0.0,0.06226510799681531,0.27502447686906145,0.3923132720560374,0.1686447924329384,0.6993629237034479
KHA,75,75,0.0,0.0,0.0,KHA,Khaigaon,Madhya Pradesh,East Nimar,23.0,466.0,259436.0,50473.0,96.76,2681.2319140140557,0.0,0.0,78.0,2681.2319140140553,0.2379421221864952,0.24915824915824916,0.0,0.026452799013774623,0.09978604917197965,0.19484014853789777,0.06311942409287714,0.7553127280792102
KHAI,57,57,0.0,0.0,0.0,KHAI,KHIRAI,West Bengal,Purba Medinipur,19.0,345.0,592714.0,125386.0,224.65,2638.388604495882,0.0,7.0,33.0,2638.388604495882,0.18006430868167203,0.18855218855218855,0.0,0.06211764504447431,0.09817039415310976,0.14744659889354425,0.08014401959879203,0.6478588611002403
KHAR,102,102,0.0,0.0,0.0,KHAR,KHAR,Maharashtra,Mumbai Suburban,27.0,518.0,9356962.0,2105604.0,603.0,15517.34991708126,0.0,35.0,35.0,15517.349917081261,0.3247588424437299,0.3400673400673401,0.0,1.0,0.5838461908299158,0.26593047300442796,0.7919230954149579,0.2513868468598859
KHAT,81,81,0.0,0.0,0.0,KHAT,KHAT,Maharashtra,Nagpur,27.0,505.0,3178759.0,701547.0,482.95,6581.962936121752,0.0,8.0,8.0,6581.962936121752,0.2572347266881029,0.26936026936026936,0.0,0.33885627391724954,0.24688569492778942,0.2106379984193489,0.29287098442251946,0.41834010037016894
KHBJ,8,8,0.0,0.0,0.0,KHBJ,KHANNA BANJARI,Madhya Pradesh,Katni,23.0,450.0,263543.0,56429.0,100.61,2619.451346784614,0.0,0.0,92.0,2619.451346784614,0.022508038585209004,0.02356902356902357,0.0,0.026892298538640003,0.09745625521732412,0.01843082486169303,0.06217427687798206,0.2286558104128177
KHBV,66,66,0.0,0.0,0.0,KHBV,KHARBAO,Maharashtra,Thane,27.0,517.0,8514678.0,1987566.0,1098.21,7753.232988226296,0.0,1.0,2.0,7753.232988226296,0.2090032154340836,0.21885521885521886,0.0,0.9098652501091525,0.29105521309566124,0.17114337371572097,0.6004602316024069,0.22180219550057637
KHC,70,70,0.0,0.0,0.0,KHC,KHORANA,Gujarat,Rajkot,24.0,476.0,2214050.0,471625.0,798.59,2772.4489412589687,0.0,3.0,5.0,2772.4489412589687,0.22186495176848875,0.23232323232323232,0.0,0.2356205429376161,0.10322591526850805,0.18167527363668845,0.16942322910306207,0.5174481583345117
KHD,77,77,0.0,0.0,0.0,KHD,KHODIYAR,Gujarat,Gandhinagar,24.0,473.0,600627.0,127996.0,376.59,1594.909583366526,0.0,1.0,8.0,1594.909583366526,0.24437299035369775,0.2558922558922559,0.0,0.06296443339126266,0.0588199766309068,0.20010609849838146,0.060892205011084735,0.7666950160506456
KHDB,8,8,0.0,0.0,0.0,KHDB,KHODIYAR,Gujarat,Gandhinagar,24.0,473.0,600627.0,127996.0,376.59,1594.909583366526,0.0,1.0,8.0,1594.909583366526,0.022508038585209004,0.02356902356902357,0.0,0.06296443339126266,0.0588199766309068,0.01843082486169303,0.060892205011084735,0.2323514985654646
KHDI,52,52,0.0,0.0,0.0,KHDI,KHANDERI,Gujarat,Rajkot,24.0,476.0,2214050.0,471625.0,798.59,2772.4489412589687,0.0,3.0,5.0,2772.4489412589687,0.1639871382636656,0.1717171717171717,0.0,0.2356205429376161,0.10322591526850805,0.13428172399233493,0.16942322910306207,0.44214532105492393
KHDP,20,20,0.0,0.0,0.0,KHDP,KHUDLAPUR,Uttar Pradesh,Kannauj,9.0,160.0,280841.0,47182.0,74.184,3785.73546856465,0.0,35.0,81.0,3785.73546856465,0.06109324758842444,0.06397306397306397,0.0,0.028743397340958318,0.14143775001718073,0.050026524624595364,0.08509057367906953,0.3702456998607589
KHE,104,104,0.0,0.0,0.0,KHE,KANKATHER,Uttar Pradesh,Jyotiba Phule Nagar,9.0,137.0,458713.0,78984.0,59.493,7710.369287143025,0.0,7.0,28.0,7710.369287143025,0.3311897106109325,0.3468013468013468,0.0,0.04777788954618223,0.2894387890947761,0.27119642296491175,0.16860833932047917,0.6166291186927426
KHED,52,52,0.0,0.0,0.0,KHED,KHED,Maharashtra,Ratnagiri,27.0,528.0,263723.0,61797.0,118.17000000000002,2231.7254802403318,0.0,95.0,95.0,2231.7254802403313,0.1639871382636656,0.1717171717171717,0.0,0.02691156075302417,0.08283480675143867,0.13428172399233493,0.05487318375223142,0.7099034626882014
KHF,113,113,0.0,0.0,0.0,KHF,KHANTAPARA,Odisha,Baleshwar,21.0,377.0,253293.0,55567.0,111.854,2264.4965758935755,0.0,0.0,50.0,2264.4965758935755,0.36012861736334406,0.3771043771043771,0.0,0.025795422441763905,0.0840706306352955,0.2948931977870885,0.0549330265385297,0.842970530169865
KHH,15,15,0.0,0.0,0.0,KHH,KICHHA,Uttarakhand,Udham Singh Nagar,5.0,67.0,586760.0,109936.0,122.20999999999998,4801.243760739711,0.0,24.0,50.0,4801.243760739711,0.04501607717041801,0.04713804713804714,0.0,0.06148049379756697,0.17973336927275385,0.03686164972338606,0.12060693153516042,0.23408891747658025
KHHJ,2,2,0.0,0.0,0.0,KHHJ,Khatkar Kalan,Punjab,Shahid Bhagat Singh Nagar,3.0,39.0,125416.0,26734.0,67.35,1862.1529324424648,0.0,4.0,35.0,1862.1529324424648,0.003215434083601286,0.003367003367003367,0.0,0.01211101028174199,0.0688979342641982,0.0026329749802418614,0.04050447227297009,0.06103687510265953
KHI,88,88,0.0,0.0,0.0,KHI,KURHANI,Bihar,Muzaffarpur,10.0,216.0,473437.0,88570.0,72.18,6559.116098642283,0.0,3.0,76.0,6559.116098642283,0.2797427652733119,0.29292929292929293,0.0,0.04935353868280697,0.24602412265304832,0.22906882328104194,0.14768883066792765,0.608000450369267
KHJ,190,190,0.0,0.0,0.0,KHJ,KHAJRAHA,Uttar Pradesh,Jhansi,9.0,166.0,833484.0,151936.0,249.181,3344.893872325739,0.0,1.0,1.0,3344.893872325739,0.6077170418006431,0.6363636363636364,0.0,0.0878829970293385,0.12481326545937847,0.49763227126571186,0.10634813124435849,0.823921221942983
KHJA,8,8,0.0,0.0,0.0,KHJA,KHANJA HALT,Uttar Pradesh,Azamgarh,9.0,191.0,393401.0,53644.0,86.766,4534.045593896226,0.0,5.0,55.0,4534.045593896226,0.022508038585209004,0.02356902356902357,0.0,0.04078870206918987,0.16965711549711135,0.01843082486169303,0.1052229087831506,0.14905190743879812
KHKT,38,38,0.0,0.0,0.0,KHKT,KHOTKHOTI,Assam,Karbi Anglong,18.0,314.0,112966.0,23689.0,37.45,3016.4485981308408,0.0,60.0,165.0,3016.4485981308408,0.1189710610932476,0.12457912457912458,0.0,0.010778707120170535,0.11242733492214971,0.09742007426894889,0.06160302102116012,0.612615885077721
KHLL,43,43,0.0,0.0,0.0,KHLL,KETOHALLI,Karnataka,Ramanagara,29.0,584.0,267759.0,60860.0,42.440000000000005,6309.118755890669,0.0,34.0,34.0,6309.118755890669,0.13504823151125403,0.1414141414141414,0.0,0.027343462404438013,0.23659652553080796,0.11058494917015818,0.131969993967623,0.4559171119730237
KHM,86,86,0.0,0.0,0.0,KHM,KUSMHI,Uttar Pradesh,Gorakhpur,9.0,188.0,836129.0,137961.0,214.647,3895.367743318099,0.0,0.0,0.0,3895.367743318099,0.2733118971061093,0.28619528619528617,0.0,0.08816604456848359,0.14557206963271835,0.2238028733205582,0.11686905710060097,0.6569454461477927
KHMA,9,9,0.0,0.0,0.0,KHMA,Khatima,Uttarakhand,Udham Singh Nagar,5.0,67.0,586760.0,109936.0,122.20999999999998,4801.243760739711,0.0,24.0,50.0,4801.243760739711,0.02572347266881029,0.026936026936026935,0.0,0.06148049379756697,0.17973336927275385,0.02106379984193489,0.12060693153516042,0.14868137996597083
KHN,80,80,0.0,0.0,0.0,KHN,KHANYAN,West Bengal,Hugli,19.0,338.0,2128499.0,505943.0,342.12,6221.498304688414,0.0,0.0,4.0,6221.498304688414,0.2540192926045016,0.265993265993266,0.0,0.2264655334777286,0.23329228915568576,0.20800502343910707,0.22987891131670718,0.47502318977539326
KHNM,21,21,0.0,0.0,0.0,KHNM,Kunda Harnamganj,Uttar Pradesh,Pratapgarh,9.0,173.0,175242.0,28417.0,47.870000000000005,3660.7896386045536,0.0,50.0,50.0,3660.7896386045536,0.06430868167202572,0.06734006734006734,0.0,0.017443005247883298,0.1367259441475556,0.05265949960483723,0.07708447469771945,0.40587241055247636
KHNP,16,16,0.0,0.0,0.0,KHNP,Khanapur Deccan,Karnataka,Bidar,29.0,558.0,425952.0,79958.0,164.73,2585.7585139318885,0.0,42.0,130.0,2585.7585139318885,0.04823151125401929,0.050505050505050504,0.0,0.044272059515961956,0.09618567189613228,0.039494624703627926,0.07022886570604711,0.35994684963235024
KHNR,2,2,0.0,0.0,0.0,KHNR,KACHNARA,Madhya Pradesh,Ratlam,23.0,434.0,435031.0,84829.0,111.79,3891.501923248949,0.0,0.0,95.0,3891.5019232489485,0.003215434083601286,0.003367003367003367,0.0,0.04524362420703884,0.14542628650655434,0.0026329749802418614,0.09533495535679659,0.026875886539438513
KHOH,26,26,0.0,0.0,0.0,KHOH,KHOH,Uttar Pradesh,Chitrakoot,9.0,171.0,96332.0,16954.0,28.77,3348.3489746263467,0.0,10.0,35.0,3348.3489746263467,0.08038585209003216,0.08417508417508418,0.0,0.008998664486469365,0.12494356009430434,0.06582437450604654,0.06697111229038685,0.49568231642503724
KHPL,33,33,0.0,0.0,0.0,KHPL,KHALIPALI,Odisha,Balangir,21.0,393.0,191950.0,44124.0,93.69,2048.777884512755,0.0,50.0,125.0,2048.777884512755,0.10289389067524116,0.10774410774410774,0.0,0.019230966791942403,0.0759357085129597,0.08425519936773956,0.04758333765245105,0.6390786887663671
KHQ,35,35,0.0,0.0,0.0,KHQ,KHARIK,Bihar,Bhagalpur,10.0,224.0,602532.0,106303.0,69.10000000000001,8719.71056439942,0.0,5.0,125.0,8719.71056439942,0.10932475884244373,0.11447811447811448,0.0,0.06316829182682841,0.32750184535003846,0.0895211493282233,0.19533506858843344,0.31426784355613196
KHRA,10,8,0.0,0.0,0.0,KHRA,Khachera,Rajasthan,Sikar,8.0,111.0,633906.0,99656.0,273.65000000000003,2316.484560570071,0.0,15.0,65.0,2316.484560570071,0.028938906752411574,0.02356902356902357,0.0,0.06652569579398848,0.08603113857243054,0.02100317212857406,0.07627841718320952,0.2159007914772007
KHRI,4,4,0.0,0.0,0.0,KHRI,Kharkhari,Jharkhand,Dhanbad,20.0,354.0,1560394.0,296040.0,181.242,8609.450348153297,0.0,0.0,0.0,8609.450348153297,0.00964630225080386,0.010101010101010102,0.0,0.1656713095737486,0.3233438455651674,0.007898924940725586,0.24450757756945798,0.031294458986479146
KHRJ,24,24,0.0,0.0,0.0,KHRJ,KUMBHRAJ,Madhya Pradesh,Guna,23.0,458.0,312675.0,59360.0,156.5,1997.923322683706,0.0,0.0,151.0,1997.9233226837061,0.07395498392282958,0.07744107744107744,0.0,0.03215002696710014,0.07401794284603146,0.06055842454556281,0.053083984906565795,0.5328857847833013
KHRK,21,21,0.0,0.0,0.0,KHRK,Kharak,Haryana,Bhiwani,6.0,81.0,321322.0,63244.0,58.07,5533.356294127777,0.0,19.0,126.0,5533.356294127777,0.06430868167202572,0.06734006734006734,0.0,0.033075362343655025,0.2073419107754649,0.05265949960483723,0.12020863655955996,0.3046223599863318
KHRS,74,74,0.0,0.0,0.0,KHRS,KHARESHWAR ROAD,Gujarat,Surendranagar,24.0,475.0,496916.0,102409.0,294.66,1686.4046697889091,0.0,32.0,50.0,1686.4046697889091,0.2347266881028939,0.24579124579124578,0.0,0.05186608052461711,0.06227032855849433,0.19220717355765587,0.057068204541555714,0.7710636125528508
KHRY,19,19,0.0,0.0,0.0,KHRY,KHAIRAHI,Uttar Pradesh,Sonbhadra,9.0,200.0,314342.0,62352.0,123.12733,2552.983159790763,0.0,42.0,89.0,2552.983159790763,0.05787781350482315,0.06060606060606061,0.0,0.03232841647475794,0.09494968742133614,0.04739354964435351,0.06363905194804703,0.42684354833308064
KHS,61,61,0.0,0.0,0.0,KHS,KHARSIA,Chhattisgarh,Raigarh,22.0,403.0,246302.0,55162.0,119.5,2061.10460251046,0.0,9.0,200.0,2061.10460251046,0.19292604501607716,0.20202020202020202,0.0,0.02504729943754334,0.0764005587783375,0.1579784988145117,0.05072392910794042,0.7569557306406229
KHSN,2,2,0.0,0.0,0.0,KHSN,KHERA SANDHAN HALT,Uttar Pradesh,Agra,9.0,146.0,2024195.0,338775.0,247.96,8163.3932892402,0.0,1.0,1.0,8163.3932892402,0.003215434083601286,0.003367003367003367,0.0,0.21530372231591743,0.30652268179326986,0.0026329749802418614,0.2609132020545937,0.009990564119979001
KHST,16,16,0.0,0.0,0.0,KHST,KASHANATTI,Karnataka,Dharwad,29.0,562.0,1049539.0,222026.0,301.09,3485.798266299113,0.0,0.0,0.0,3485.7982662991135,0.04823151125401929,0.050505050505050504,0.0,0.1110035399669546,0.13012688137430536,0.039494624703627926,0.12056521067062997,0.24674912735777915
KHT,74,74,0.0,0.0,0.0,KHT,SRI KALAHASTI,Andhra Pradesh,Chittoor,28.0,554.0,1226899.0,301526.0,318.61999999999995,3850.665369405562,0.0,0.0,40.0,3850.665369405562,0.2347266881028939,0.24579124579124578,0.0,0.12998324187348578,0.14388630782814643,0.19220717355765587,0.13693477485081612,0.5839643791593613
KHTG,49,49,0.0,0.0,0.0,KHTG,KHATGAON,Maharashtra,Nandurbar,27.0,497.0,275474.0,50738.0,60.05,4587.410491257286,0.0,20.0,225.0,4587.410491257286,0.15434083601286175,0.16161616161616163,0.0,0.028169062315403778,0.17166954789840147,0.12638279905160937,0.09991930510690263,0.5584693943591672
KHTN,2,2,0.0,0.0,0.0,KHTN,Khutauna,Bihar,Madhubani,10.0,207.0,161495.0,29991.0,27.36,5902.595029239767,0.0,40.0,144.0,5902.5950292397665,0.003215434083601286,0.003367003367003367,0.0,0.015971907130443715,0.22126619492283706,0.0026329749802418614,0.11861905102664039,0.02171489472755213
KHTU,6,6,0.0,0.0,0.0,KHTU,Khatu,Rajasthan,Nagaur,8.0,112.0,637204.0,102073.0,414.63,1536.8014856619154,0.0,20.0,90.0,1536.8014856619154,0.01607717041800643,0.016835016835016835,0.0,0.06687862236642725,0.056628674400774154,0.013164874901209307,0.0617536483836007,0.1757225626453122
KHTX,18,18,0.0,0.0,0.0,KHTX,KHED TEMPLE HALT,Rajasthan,Barmer,8.0,115.0,181837.0,32639.0,65.35,2782.509563886764,0.0,10.0,105.0,2782.5095638867638,0.05466237942122187,0.05723905723905724,0.0,0.018148751380458697,0.10360530928881963,0.04476057466411165,0.06087703033463916,0.42371818884611173
KHU,28,28,0.0,0.0,0.0,KHU,KHURHAND,Uttar Pradesh,Banda,9.0,170.0,275755.0,49718.0,48.8,5650.7172131147545,0.0,0.0,124.0,5650.7172131147545,0.08681672025723473,0.09090909090909091,0.0,0.028199132772303504,0.21176768366539683,0.07109032446653027,0.11998340821885017,0.3720570246229851
KHV,38,38,0.0,0.0,0.0,KHV,KARAINTHI,Haryana,Rohtak,6.0,82.0,446164.0,89538.0,105.98,4209.888658237403,0.0,4.0,55.0,4209.888658237403,0.1189710610932476,0.12457912457912458,0.0,0.04643499216669948,0.1574329015909352,0.09742007426894889,0.10193394687881735,0.48867875204151845
KHW,2,2,0.0,0.0,0.0,KHW,KHERODA,Rajasthan,Udaipur,8.0,130.0,608426.0,127558.0,164.03,3709.236115344754,0.0,3.0,45.0,3709.236115344754,0.003215434083601286,0.003367003367003367,0.0,0.0637990223356077,0.1385528990250416,0.0026329749802418614,0.10117596068032464,0.02536366415364414
KHXB,16,16,0.0,0.0,0.0,KHXB,KHAKHRECHI,Gujarat,Rajkot,24.0,476.0,2214050.0,471625.0,798.59,2772.4489412589687,0.0,3.0,5.0,2772.4489412589687,0.04823151125401929,0.050505050505050504,0.0,0.2356205429376161,0.10322591526850805,0.039494624703627926,0.16942322910306207,0.18904379871799748
KI,125,125,0.0,0.0,0.0,KI,KONDAPALLI,Andhra Pradesh,Krishna,28.0,547.0,1722234.0,459831.0,363.85,4733.362649443452,0.0,0.0,0.0,4733.362649443452,0.3987138263665595,0.4175084175084175,0.0,0.18299018055115615,0.1771735189860773,0.32648889754999083,0.18008184976861674,0.6445079967174766
KIA,12,12,0.0,0.0,0.0,KIA,KHARI AMRAPUR,Gujarat,Sabar Kantha,24.0,472.0,363720.0,75375.0,239.27000000000004,1520.1237096167506,0.0,37.0,55.0,1520.1237096167506,0.03536977491961415,0.037037037037037035,0.0,0.0376124699295431,0.05599974230206388,0.028962724782660473,0.04680610611580349,0.3822511768918903
KIAT,56,56,0.0,0.0,0.0,KIAT,KYATSANDRA,Karnataka,Tumkur,29.0,571.0,599078.0,142560.0,128.14,4675.183393163728,0.0,0.0,70.0,4675.1833931637275,0.17684887459807075,0.18518518518518517,0.0,0.0627986713352567,0.17497953330991045,0.14481362391330238,0.11888910232258357,0.5491548228582379
KID,26,26,0.0,0.0,0.0,KID,KHAIRAR JN,Uttar Pradesh,Banda,9.0,170.0,275755.0,49718.0,48.8,5650.7172131147545,0.0,0.0,124.0,5650.7172131147545,0.08038585209003216,0.08417508417508418,0.0,0.028199132772303504,0.21176768366539683,0.06582437450604654,0.11998340821885017,0.35426058876933475
KIG,179,179,1.0,1.0,2.0,KIG,KOLAGHAT GOODS,West Bengal,Purba Medinipur,19.0,345.0,592714.0,125386.0,224.65,2638.388604495882,0.0,7.0,33.0,2638.388604495882,0.572347266881029,0.5993265993265994,0.0076045627376425855,0.06211764504447431,0.09817039415310976,0.4701904590305799,0.08014401959879203,0.8543721632735175
KII,20,20,0.0,0.0,0.0,KII,KILLE,Tamil Nadu,Cuddalore,33.0,617.0,885189.0,212105.0,459.32,1927.1727771488288,0.0,0.0,102.0,1927.1727771488288,0.06109324758842444,0.06397306397306397,0.0,0.09341606811119006,0.07134988392932429,0.050026524624595364,0.08238297602025718,0.37781673052884635
